finding_id,title,severity,host,rule,oval_id,scan_class,os,triage_should_remediate,triage_risk_level,triage_reason,triage_requires_human_review,triage_estimated_impact,triage_estimated_complexity,final_status,remediated_at_round,total_attempts,remedy_commands_executed,remedy_scan_passed,remedy_success,remedy_error_summary,remedy_attempt_duration_s,remedy_scan_duration_s,review_approve,review_is_optimal,review_security_score,review_feedback,review_concerns,qa_safe,qa_verdict_reason,qa_side_effects,qa_regression_detected,qa_recommendation,qa_validation_duration_s,total_duration_s,llm_calls,llm_errors,llm_duration_s,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,triage_llm_calls,triage_tokens,triage_cost_usd,triage_duration_s,remedy_llm_calls,remedy_tokens,remedy_cost_usd,remedy_duration_s,review_llm_calls,review_tokens,review_cost_usd,review_duration_s,qa_llm_calls,qa_tokens,qa_cost_usd,qa_duration_s,triage_model,remedy_model,review_model,qa_model
accounts_password_pam_difok,Ensure PAM Enforces Password Requirements - Minimum Different Characters,2,localhost,accounts_password_pam_difok,xccdf_org.ssgproject.content_rule_accounts_password_pam_difok,compliance,localhost.localdomain,True,low,"The difok parameter is a standard PAM password quality setting. Adjusting it involves a simple edit to /etc/security/pwquality.conf (or its .d fragments) and does not affect system boot, kernel, or critical services. The risk of lockout is low if a reasonable value is chosen, and the change can be validated quickly.",False,"authentication/authorization affected; Setting difok too high may prevent users from reusing passwords, causing password change failures; Potential for temporary user inconvenience if the new policy is stricter than expected",low,failed,,3,"sh -c 'for f in /etc/security/pwquality.conf.d/*.conf; do [ -e ""$f"" ] && echo ""$f""; done'; cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak_$(date +%s); cp /etc/security/pwquality.conf.d/10-minlen.conf /etc/security/pwquality.conf.d/10-minlen.conf.bak_$(date +%s); awk -F= '/^[ 	]*difok[ 	]*=/{print $2}' /etc/security/pwquality.conf; cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak_$(date +%s); sed -i '/^[[:space:]]*#\?[[:space:]]*difok[[:space:]]*=.*/d' /etc/security/pwquality.conf; cp /etc/security/pwquality.conf.d/10-ocredit.conf /etc/security/pwquality.conf.d/10-ocredit.conf.bak_$(date +%s); sed -i '/^[[:space:]]*#\\?[[:space:]]*difok[[:space:]]*=.*/d' /etc/security/pwquality.conf.d/10-ocredit.conf; cp /etc/security/pwquality.conf.d/99-dictcheck.conf /etc/security/pwquality.conf.d/99-dictcheck.conf.bak_$(date +%s); printf '\n difok = 4\n' >> /etc/security/pwquality.conf; sh -c 'for f in /etc/security/pwquality.conf.d/*.conf; do echo $f; done'",False,False,,119.21619820594788,108.677,True,False,8,"The plan will correctly enforce the required difok value by removing any existing entries and adding the desired setting, and it includes backups and verification. It resolves the vulnerability, though it could be refined.","The desired value is hard‑coded to 4 instead of using a configurable variable.; Appending the difok line to every .conf.d fragment creates multiple identical settings; only one central setting is usually sufficient.; Backups are made with a fixed .bak suffix, which could overwrite existing backups without warning.; The append command adds a leading space before 'difok', which is harmless but unnecessary.",True,"The plan correctly updates the PAM pwquality 'difok' setting, backs up files, and verifies the change. Removing existing lines and adding a single directive will not interfere with authentication mechanisms beyond enforcing the intended password policy.","Creates .bak backup files that could overwrite previous backups; Appends the same setting to every file in /etc/security/pwquality.conf.d, resulting in duplicate identical entries across files",False,Approve,4.622234106063843,119.22638487815857,17,0,94.481,61827,6692,68519,0.009378,0,0,0.0,0.0,15,64016,0.009001,70.043,1,2715,0.000226,19.815,1,1788,0.000151,4.621,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_enforce_root,Ensure PAM Enforces Password Requirements - Enforce for root User,2,localhost,accounts_password_pam_enforce_root,xccdf_org.ssgproject.content_rule_accounts_password_pam_enforce_root,compliance,localhost.localdomain,True,low,"The remediation only edits /etc/security/pwquality.conf to add the enforce_for_root setting, a standard PAM password policy change. It does not require a reboot and the impact is limited to future root password changes. While there is a risk that the current root password may not meet the new complexity requirements, this can be mitigated by testing a password change after the edit. The change follows typical STIG hardening patterns and is low risk.",False,"authentication/authorization affected; Root password may not meet new complexity rules, causing future password change failures; Automated scripts that change root password without meeting complexity could fail; Potential temporary login issues if root password is not updated promptly",low,failed,,3,rpm -qa | grep -w '^libpwquality'; stat -c %a /etc/security/pwquality.conf; date +%s; chmod 0644 /etc/security/pwquality.conf; sed -i 's/^[[:space:]]*#\?[[:space:]]*enforce_for_root.*/enforce_for_root = 1/' /etc/security/pwquality.conf; grep -E '^[[:space:]]*enforce_for_root' -n /etc/security/pwquality.conf,False,False,,162.41092348098755,108.677,True,False,8,"The plan will install the required package, back up the configuration, enforce the enforce_for_root flag with an explicit value and set proper permissions. It therefore resolves the vulnerability, but the sed expression is too narrow and the backup method may overwrite existing backups. Minor adjustments would make the remediation more robust.","The sed pattern only matches lines that contain an '=', so an existing ""enforce_for_root"" line without a value will not be replaced, leaving the setting ambiguous.; The plan relies on read_file/write_file commands which may not exist in a standard shell environment; using cp or a documented utility would be clearer.; Creating a backup with a fixed .bak name could overwrite an existing backup without warning.; The grep check may treat a commented line as a valid setting, preventing the addition of the explicit ""enforce_for_root = 1"" line.",True,"The plan correctly installs libpwquality if missing, backs up the configuration, sets appropriate permissions, and idempotently adds the required 'enforce_for_root = 1' line. The change only affects future password changes for root and does not impact current authentication sessions, so critical services are unlikely to be disrupted.","The backup uses a fixed .bak name and could overwrite an existing backup.; If the existing pwquality.conf contains a line without '=', the sed replacement will not modify it, potentially leaving a duplicate or ambiguous setting.; The plan relies on non‑standard 'read_file' and 'write_file' utilities; if unavailable the script may fail but will not cause damage.",False,Approve,9.479993104934692,162.42104387283325,17,0,145.177,67194,7747,74941,0.007982,0,0,0.0,0.0,15,69694,0.007408,107.266,1,3049,0.000324,28.446,1,2198,0.00025,9.466,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_maxclassrepeat,Ensure PAM Enforces Password Requirements - Maximum Consecutive Repeating Characters from Same Character Class,2,localhost,accounts_password_pam_maxclassrepeat,xccdf_org.ssgproject.content_rule_accounts_password_pam_maxclassrepeat,compliance,localhost.localdomain,True,low,"The remediation only edits a PAM password quality configuration file to set maxclassrepeat, a standard STIG hardening step. It does not affect bootloader, kernel, or critical services, and the change is reversible. The risk of locking out users is low because it only tightens password composition rules.",False,authentication/authorization affected; Potential rejection of passwords that previously met policy; User confusion if new password requirements are not communicated,low,success,1,1,"ls /etc/security/pwquality.conf.d/*.conf 2>/dev/null || true; grep -Hn ""maxclassrepeat"" -R /etc/security/pwquality.conf.d/*.conf 2>/dev/null || true; sed -i 's/^#\?\s*maxclassrepeat\s*=.*/maxclassrepeat = 2/' /etc/security/pwquality.conf",True,True,,64.31030488014221,104.538,True,False,8,"The plan correctly updates the PAM pwquality configuration to set maxclassrepeat = 2 and removes any conflicting settings in .d fragments. It will satisfy the requirement, but the implementation can be refined.",The script does not verify that the target file is writable before attempting to edit.; Using echo to append may add duplicate lines if the file already contains the setting in a commented form.; The plan assumes the main config file is the only source of truth; some systems may prioritize .d snippets over the main file.,True,"The plan only edits pwquality configuration to set maxclassrepeat=2 and removes duplicate settings in .d snippets. This parameter only influences password quality checks during password changes and does not affect authentication or core services, so the change is unlikely to cause lockouts or service outages.","If /etc/security/pwquality.conf is not writable the commands will fail, but system operation continues.; Appending the line with echo could create a duplicate entry if a commented line already exists, though it does not affect behavior.",False,Approve,2.2951760292053223,70.99915289878845,14,0,62.728,26853,3428,30281,0.001941,1,1315,0.000119,6.662,11,25665,0.001325,40.391,1,1413,0.000167,13.383,1,1888,0.000329,2.293,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_maxrepeat,Set Password Maximum Consecutive Repeating Characters,2,localhost,accounts_password_pam_maxrepeat,xccdf_org.ssgproject.content_rule_accounts_password_pam_maxrepeat,compliance,localhost.localdomain,True,low,"The remediation only modifies the pam_pwquality maxrepeat setting, a standard password complexity parameter. This change is a simple text edit, does not affect authentication flow or existing passwords, and carries minimal risk of lockout. It aligns with typical STIG hardening of PAM policies, which are classified as safe to remediate.",False,authentication/authorization affected; Potential rejection of passwords that exceed the new repeat limit; Possible user confusion if the limit is set too low,low,success,1,1,cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; sed -i '/^\s*#\?\s*maxrepeat\s*=.*/d' /etc/security/pwquality.conf; grep -q '^\s*maxclassrepeat' /etc/security/pwquality.conf && echo FOUND || echo NOTFOUND; sed -i '/^\s*maxclassrepeat/ a maxrepeat = 2' /etc/security/pwquality.conf,True,True,,68.91271162033081,104.538,True,False,8,"The plan will set maxrepeat and remove any existing entries, which addresses the vulnerability. However, the insertion relies on the presence of a 'maxclassrepeat' line and does not account for possible whitespace before it, so the new setting might not be added on some systems. Adding a backup and handling the case where the anchor line is absent would make the remediation more robust.",The sed insert command may fail if 'maxclassrepeat' is not present or is indented.; Modifying the main pwquality.conf directly could be overwritten by package updates; using a .conf.d snippet is safer.; No backup of the original configuration is created before editing.,True,"The remediation edits only /etc/security/pwquality.conf to enforce maxrepeat=2, which is a valid and non‑disruptive setting for pam_pwquality. Removing any existing maxrepeat lines prevents duplicate entries, and adding the new line does not interfere with PAM authentication flow. The change may not be applied if the anchor line is missing, but that would simply leave the setting unset, not break services.","If the 'maxclassrepeat' line is absent or differently indented, the new maxrepeat line may not be added, leaving the config unchanged.; Existing comments about maxrepeat will be removed.; Direct edits to pwquality.conf could be overwritten by future package updates.",False,Approve,7.559588432312012,79.32247638702393,14,0,71.387,23153,3992,27145,0.002489,1,1346,0.000459,10.397,11,22111,0.001188,47.09,1,1890,0.000645,6.342,1,1798,0.000197,7.558,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_minclass,Ensure PAM Enforces Password Requirements - Minimum Different Categories,2,localhost,accounts_password_pam_minclass,xccdf_org.ssgproject.content_rule_accounts_password_pam_minclass,compliance,localhost.localdomain,True,low,"The remediation only edits the pwquality configuration to set or remove the minclass parameter, which is a standard PAM password policy change. It does not affect bootloader, kernel, or filesystem layout, and the risk of locking out users is low if the value is set to a reasonable number.",False,authentication/authorization affected; Increased password complexity may cause user password change failures; Potential for misconfiguration if an invalid value is set,low,failed,,3,"cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; ls -1 /etc/security/pwquality.conf.d; ls -1 /etc/security/pwquality.conf.d; grep -R ""minclass"" -n /etc/security/pwquality.conf.d || true",False,False,,143.60334157943726,108.677,True,False,8,"The plan correctly removes any existing minclass settings from all files in /etc/security/pwquality.conf.d, backs up each modified file, and creates a dedicated 99‑minclass.conf that enforces minclass = 3, ensuring the required password complexity and preventing overrides. This will remediate the vulnerability when executed.","The main pwquality.conf is not backed up, although it is not modified; a backup could be useful for rollback.; The sed pattern may not delete lines where the setting is preceded by other characters (e.g., spaces before the ‘#’ or inline comments after the value).; The value '3' is hard‑coded; making it configurable would improve flexibility.",False,,,False,Investigate,25.638978242874146,143.62073397636414,16,0,128.095,52739,4755,57494,0.00511,0,0,0.0,0.0,14,53181,0.004564,91.309,1,2384,0.000279,11.162,1,1929,0.000267,25.624,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_minlen,Ensure PAM Enforces Password Requirements - Minimum Length,2,localhost,accounts_password_pam_minlen,xccdf_org.ssgproject.content_rule_accounts_password_pam_minlen,compliance,localhost.localdomain,True,low,"The remediation only edits PAM password quality configuration to set a minimum password length, a standard STIG hardening step. It does not modify kernel, bootloader, or filesystem layout, and the change takes effect on next authentication without requiring a reboot. Risk of lockout is low if the length is set to a reasonable value.",False,authentication/authorization affected; Potential user lockout if minlen is set higher than existing passwords; Impact on authentication processes,low,failed,,3,"test -f /etc/security/pwquality.conf && echo exists || echo missing; ls -1 /etc/security/pwquality.conf.d; cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; grep -R ""minlen"" -n /etc/security/pwquality.conf.d; ls -1 /etc/security/pwquality.conf.d/*.conf; cp /etc/security/pwquality.conf.d/10-minlen.conf /etc/security/pwquality.conf.d/10-minlen.conf.bak; sed -i '/^\s*#\?\s*minlen\s*=.*/d' /etc/security/pwquality.conf.d/10-minlen.conf; restorecon -R /etc/security/pwquality.conf /etc/security/pwquality.conf.d; grep -R ""^minlen"" -n /etc/security/pwquality.conf /etc/security/pwquality.conf.d",False,False,,130.13790082931519,108.677,True,False,8,"The plan correctly backs up configuration files, removes existing minlen entries from all fragment files, creates a dedicated override file with the required value, restores SELinux contexts and verifies the change. However, it does not address a possible minlen setting in the main /etc/security/pwquality.conf file and does not explicitly check for root privileges before making changes, which are minor gaps.","The plan backs up /etc/security/pwquality.conf but never removes or overrides a minlen line that might already exist there, leaving a potential conflicting setting.; The script does not verify that it is being run with sufficient (root) privileges before modifying system files.; Backup files inherit the original SELinux context, which could cause confusion if not labelled appropriately, though not a direct security risk.",True,"The plan correctly backs up existing configuration, removes duplicate minlen entries, and adds a clear override with a higher minimum length. The change only affects password policy and does not interfere with authentication mechanisms, SELinux, or critical services. Potential minor inconvenience is the higher password length requirement.","Users will be required to choose passwords of at least 14 characters, which may cause failed password changes if users attempt shorter passwords.",False,Approve,8.032161712646484,130.15398478507996,20,0,108.398,69766,6178,75944,0.006552,0,0,0.0,0.0,18,71677,0.00592,96.802,1,2360,0.000432,3.578,1,1907,0.000199,8.017,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_pwquality_retry,Ensure PAM Enforces Password Requirements - Authentication Retry Prompts Permitted Per-Session in /etc/security/pwquality.conf,2,localhost,accounts_password_pam_pwquality_retry,xccdf_org.ssgproject.content_rule_accounts_password_pam_pwquality_retry,compliance,localhost.localdomain,True,low,"The remediation only edits or adds a simple 'retry=' line in /etc/security/pwquality.conf or its .d includes. This is a standard PAM password policy change, unlikely to lock out users or break critical services. It does not affect bootloader, filesystem layout, or FIPS mode.",False,authentication/authorization affected; Potential for misconfiguration if the variable is left empty; Incorrect syntax could cause pwquality to ignore the setting,low,success,1,1,"cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; sed -i '/^\s*#\?\s*retry\s*=.*/d' /etc/security/pwquality.conf; ls /etc/security/pwquality.conf.d/*.conf; grep -H ""retry"" -n /etc/security/pwquality.conf.d/*.conf || true; echo 'retry = 3' >> /etc/security/pwquality.conf",True,True,,78.97824358940125,104.538,True,False,8,"The plan will set the retry limit in /etc/security/pwquality.conf, which satisfies the core requirement. However, it does not address possible retry settings in /etc/security/pwquality.conf.d/*.conf and may create duplicate entries if run repeatedly.","Does not remove or override retry settings in .d include files, which could override the main file value.; Appending the line each run could result in multiple 'retry' entries if the plan is executed multiple times.; No backup of the original configuration is created before modification.",True,"The remediation only edits /etc/security/pwquality.conf to set a low retry count, which does not affect authentication mechanisms or critical services. Deleting existing retry lines and appending a single entry is safe, though it may create duplicate entries on repeated runs and does not address possible overrides in pwquality.conf.d/*.conf.",Potential duplicate 'retry' entries if the script is run multiple times; Retry setting in /etc/security/pwquality.conf.d/*.conf may still override the value set in the main file,False,Approve,3.9623005390167236,89.78876638412476,15,0,80.31,28807,3945,32752,0.002562,1,1152,0.00017,10.781,12,27747,0.001535,52.002,1,2008,0.000289,13.567,1,1845,0.000568,3.959,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
logind_session_timeout,Configure Logind to terminate idle sessions after certain time of inactivity,2,localhost,logind_session_timeout,xccdf_org.ssgproject.content_rule_logind_session_timeout,compliance,localhost.localdomain,True,low,"The remediation only edits /etc/systemd/logind.conf to set StopIdleSessionSec=, which is a standard, low‑impact configuration change that does not affect authentication, networking, or critical boot components. It does not risk locking out users or breaking services.",False,minor configuration change; requires service restart,low,failed,,3,grep -E '^\[Login\]' -c /etc/systemd/logind.conf; install -b -m 0644 /etc/systemd/logind.conf /etc/systemd/logind.conf.bak; systemctl reload-or-restart systemd-logind,False,False,,142.60501861572266,108.677,True,False,8,"The plan adds a backup, edits the logind.conf to set StopIdleSessionSec=10min, and reloads the service, which will remediate the vulnerability if the commands succeed. However, the ed script is fragile and may produce duplicate entries or fail when the [Login] section is missing. The use of systemctl try-restart is acceptable but a plain restart is more reliable.","The ed script uses a mix of global and append commands that can create duplicate StopIdleSessionSec lines if the setting already exists.; If the file lacks a [Login] section, the search will fail and the script will abort without adding the section.; The 't' command in the ed script is superfluous and may cause an error.; systemctl try-restart may do nothing if the service is not currently active; a forced restart ensures the new config is read.",False,"The ed script is fragile and may produce a malformed /etc/systemd/logind.conf (duplicate or missing [Login] section, incorrect commands like ‘t’). If the config is invalid, systemd‑logind could fail to start, impacting user session handling and potentially SSH logins that rely on logind. While the backup step is safe, the editing approach carries a real risk of service disruption.",Possible duplicate StopIdleSessionSec entries; Invalid configuration syntax causing systemd-logind to fail to start; Potential interruption of user session management,False,Investigate,1.9668869972229004,142.62078070640564,12,0,133.71,43231,7278,50509,0.004971,0,0,0.0,0.0,10,45094,0.003916,118.835,1,2931,0.000352,12.915,1,2484,0.000704,1.962,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_authorized_local_users,Only Authorized Local User Accounts Exist on Operating System,2,localhost,accounts_authorized_local_users,xccdf_org.ssgproject.content_rule_accounts_authorized_local_users,compliance,localhost.localdomain,False,medium,"Remediation involves deleting user accounts. If an unauthorized account is actually required for system or application functionality, removal could cause service disruption or loss of access, especially if the account is used for remote login (SSH) or console access. Human verification is needed to ensure only truly unnecessary accounts are removed.",True,authentication/authorization affected; Potential removal of needed service accounts; Possible loss of SSH or console access; Impact on applications relying on specific local users,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,8.210315942764282,1,0,8.191,717,259,976,0.000152,1,976,0.000152,8.191,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
file_permission_user_init_files_root,Ensure All User Initialization Files Have Mode 0740 Or Less Permissive,2,localhost,file_permission_user_init_files_root,xccdf_org.ssgproject.content_rule_file_permission_user_init_files_root,compliance,localhost.localdomain,False,low,"The remediation only modifies file permissions of user initialization files, a standard STIG hardening step that does not affect authentication mechanisms, networking, or boot processes. Changing permissions to 0740 is unlikely to cause lockout or service disruption, making it safe to apply.",True,filesystems affected; Incorrect regex may miss some init files; Potential for over-restrictive permissions on custom scripts,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,14.524885416030884,1,0,14.515,879,594,1473,0.000147,1,1473,0.000147,14.515,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_umask_etc_profile,Ensure the Default Umask is Set Correctly in /etc/profile,2,localhost,accounts_umask_etc_profile,xccdf_org.ssgproject.content_rule_accounts_umask_etc_profile,compliance,localhost.localdomain,True,low,"The remediation only edits or adds a simple umask line in /etc/profile and scripts under /etc/profile.d. This change does not affect authentication, network services, or boot configuration and is unlikely to cause lockout or system instability.",False,filesystems affected,low,failed,,3,"find /etc/profile.d -type f \( -name ""*.sh"" -o -name ""sh.local"" \) -print; sed -i -E 's/^([[:space:]]*)umask([[:space:]]+)[0-7]{3}/\1# umask\2\3/' /etc/profile; grep -Il ""^[[:space:]]*umask"" /etc/profile.d/*.sh /etc/profile.d/sh.local || true; sed -i '/^[[:space:]]*umask[[:space:]][0-7]\{3\}/ s/^/# /' /etc/profile; sed -i '/^[[:space:]]*umask[[:space:]][0-7]\{3\}/ s/^/# /' /etc/profile.d/01-umask.sh; grep -Il ""^[[:space:]]*umask"" /etc/profile /etc/profile.d/*.sh /etc/profile.d/sh.local || true; grep -R ""^[[:space:]]*umask"" /etc/profile.d 2>/dev/null; grep -R ""^[[:space:]]*umask[[:space:]][0-7]\{3\}"" /etc/profile /etc/profile.d/*.sh /etc/profile.d/sh.local || true; grep -R ""^[[:space:]]*umask[[:space:]][0-7]\{3\}"" /etc/profile /etc/profile.d/*.sh /etc/profile.d/sh.local || true",False,False,,151.73649621009827,108.677,True,False,8,"The plan will correctly enforce a single, system‑wide umask by commenting out any existing active umask lines and adding a central /etc/profile.d/99-umask.sh script with the desired value. It addresses the concerns from the prior review (precise regex, single source file). Minor enhancements such as backing up files before editing, checking write permissions, and logging actions would improve robustness, but the remediation as written should satisfy the OpenSCAP rule.","If any of the target files are not writable, the sed commands will fail and the remediation could stop part‑way through.; Commenting out existing umask lines may alter the behavior of scripts that rely on an early umask setting before other profile.d scripts are executed.; No explicit backup of files before modification, which could hinder rollback if needed.",True,"The plan correctly enforces a single system-wide umask by commenting out stray umask statements and adding a central profile.d script. Changing umask only affects user login shells and does not interfere with critical services or authentication mechanisms, so it is unlikely to cause outages or lockouts.","Existing custom umask settings in /etc/profile or other profile.d scripts will be disabled, which may alter the permissions of files created early in a login session.; If any of the target files are not writable, the remediation may partially fail, leaving some umask lines unchanged.",False,Approve,8.526427268981934,151.7501039505005,17,0,125.451,69012,6890,75902,0.004839,0,0,0.0,0.0,15,71406,0.004362,105.442,1,2372,0.000292,11.498,1,2124,0.000186,8.512,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
grub2_admin_username,Set the Boot Loader Admin Username to a Non-Default Value,3,localhost,grub2_admin_username,xccdf_org.ssgproject.content_rule_grub2_admin_username,compliance,localhost.localdomain,False,medium,"Changing the GRUB2 superuser name and updating /etc/grub.d/01_users requires editing bootloader configuration. While not a filesystem partition change, an incorrect edit can prevent the system from booting or lock out admin access, posing a clear risk of loss of console access.",True,reboot required; authentication/authorization affected; filesystems affected; potential bootloader misconfiguration; possible loss of console/SSH access if superuser password is mis-set; dependency on correct grub2-mkconfig execution,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,19.636913776397705,1,0,19.628,773,287,1060,0.000168,1,1060,0.000168,19.628,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
grub2_password,Set Boot Loader Password in grub2,3,localhost,grub2_password,xccdf_org.ssgproject.content_rule_grub2_password,compliance,localhost.localdomain,False,critical,"Modifying the GRUB2 bootloader to add a password changes boot-time authentication. Misconfiguration can render the system unbootable or cause lockout, and policy classifies bootloader changes as too dangerous for automatic remediation.",False,reboot required; bootloader misconfiguration; potential system lockout; requires manual password entry at boot,low,discarded,,0,,,,,,,,,,,,,,,,,,4.044506311416626,1,0,4.035,648,724,1372,0.000427,1,1372,0.000427,4.035,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
network_configure_name_resolution,Configure Multiple DNS Servers in /etc/resolv.conf,2,localhost,network_configure_name_resolution,xccdf_org.ssgproject.content_rule_network_configure_name_resolution,compliance,localhost.localdomain,True,low,"Adding additional nameserver lines to /etc/resolv.conf is a straightforward text edit that improves redundancy without altering authentication, bootloader, or critical system services. The change is low‑risk and can be validated immediately.",False,networking affected; Incorrect DNS IP addresses could cause temporary name resolution failures; Mis‑ordering of nameserver entries may affect lookup priority,low,success,1,1,sed -i '$ a nameserver 8.8.8.8' /etc/resolv.conf; sed -i '$ a nameserver 8.8.4.4' /etc/resolv.conf,True,True,,90.76985359191895,104.538,True,False,8,"The plan correctly detects DNS usage and ensures at least two nameserver entries (or empties the file when DNS is not used), which satisfies the OpenSCAP rule. It is functional but could be refined to avoid potential conflicts with system‑managed resolv.conf files and to respect site‑specific DNS policies.","Directly editing /etc/resolv.conf can be overwritten by NetworkManager, systemd‑resolved, or other resolvconf utilities, potentially undoing the changes.; Hard‑coding public Google DNS servers may not be appropriate for environments that require internal DNS or have policy restrictions.; The plan does not verify that /etc/resolv.conf is not a symlink or managed file before writing.",True,"The plan correctly checks whether DNS is used and either empties resolv.conf or ensures at least two nameserver entries, which satisfies the OpenSCAP rule without removing required functionality. Direct edits to /etc/resolv.conf are low‑risk for core services (sshd, firewalld, auditd) and will not lock out SSH access. The only concern is that on systems where resolv.conf is managed by NetworkManager or systemd‑resolved the changes may be overwritten later or temporarily disrupt the stub resolver, but this does not constitute a critical outage.","Potential loss of DHCP‑provided DNS entries or search domains when the file is truncated or overwritten.; If /etc/resolv.conf is a symlink to a system‑managed file (e.g., systemd‑resolved stub), the write may alter that target and temporarily affect the stub resolver.; Hard‑coding public Google DNS servers may conflict with internal DNS policies.",False,Approve,16.44041633605957,91.95680594444275,15,0,81.093,43893,4900,48793,0.003456,1,1231,0.000366,1.147,12,42951,0.002481,52.367,1,2021,0.000253,11.223,1,2590,0.000356,16.356,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
sysctl_net_ipv4_conf_all_forwarding,Disable Kernel Parameter for IPv4 Forwarding on all IPv4 Interfaces,2,localhost,sysctl_net_ipv4_conf_all_forwarding,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_forwarding,compliance,localhost.localdomain,True,low,"The remediation only edits sysctl configuration files to disable IPv4 forwarding, which is a standard networking hardening step and does not risk loss of access or critical service disruption. Sysctl changes are safe and do not require a reboot.",False,networking affected; networking configuration change,low,success,1,1,"sysctl -w net.ipv4.conf.all.forwarding=0; ls -1 /etc/sysctl.d/*.conf 2>/dev/null || true; ls -1 /run/sysctl.d/*.conf 2>/dev/null || true; grep -R ""net.ipv4.conf.all.forwarding"" -n /etc/sysctl.d /run/sysctl.d /usr/local/lib/sysctl.d 2>/dev/null || true; sysctl net.ipv4.conf.all.forwarding; grep -R ""net.ipv4.conf.all.forwarding"" -n /etc/sysctl.d /run/sysctl.d /usr/local/lib/sysctl.d 2>/dev/null",True,True,,133.32343983650208,104.538,True,False,8,The plan correctly applies the runtime change and ensures persistence by commenting out conflicting entries and adding a dedicated sysctl config file. It will remediate the vulnerability.,The plan assumes the existence of helper functions like read_file and write_file which may not be available in a standard shell environment.; Using a generic wildcard to edit all files in /run/sysctl.d may inadvertently comment out files that are managed by other services.,False,"Disabling net.ipv4.conf.all.forwarding globally can break any service that relies on IP forwarding (e.g., firewalld masquerading, routing, VPN, Docker/container networking, Kubernetes, or the host acting as a router). The plan also indiscriminately edits all files in /run/sysctl.d, which may be managed by other services and could remove needed configuration.",Loss of NAT/masquerade functionality in firewalld or iptables; Breakage of container or pod networking that expects forwarding; Potential interruption of VPN or routed network connections; Possible impact on services that rely on IP forwarding for bridging or routing,False,Investigate,12.279730796813965,150.0618724822998,17,0,136.948,54438,5797,60235,0.004394,1,1548,0.00016,16.713,14,55343,0.003916,96.192,1,1423,0.000155,11.764,1,1921,0.000163,12.277,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
dir_perms_world_writable_root_owned,Ensure All World-Writable Directories Are Owned by root User,2,localhost,dir_perms_world_writable_root_owned,xccdf_org.ssgproject.content_rule_dir_perms_world_writable_root_owned,compliance,localhost.localdomain,False,medium,"The remediation script performs a filesystem-wide ownership change of all world-writable directories to root. While fixing a security issue, this broad change can unintentionally alter ownership of directories required by specific services (e.g., web servers, application runtimes) and may cause service failures. Human verification of each affected directory is needed before applying the fix.",True,filesystems affected; Potential service disruption due to ownership changes; Unintended impact on applications that rely on non-root ownership; Large-scale file system operation may miss critical exclusions,high,requires_human_review,,0,,,,,,,,,,,,,,,,,,11.248363018035889,1,0,11.238,833,699,1532,0.000165,1,1532,0.000165,11.238,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
