finding_id,title,severity,host,rule,oval_id,scan_class,os,triage_should_remediate,triage_risk_level,triage_reason,triage_requires_human_review,triage_estimated_impact,triage_estimated_complexity,final_status,remediated_at_round,total_attempts,remedy_commands_executed,remedy_scan_passed,remedy_success,remedy_error_summary,remedy_attempt_duration_s,remedy_scan_duration_s,review_approve,review_is_optimal,review_security_score,review_feedback,review_concerns,qa_safe,qa_verdict_reason,qa_side_effects,qa_regression_detected,qa_recommendation,qa_validation_duration_s,total_duration_s,llm_calls,llm_errors,llm_duration_s,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,triage_llm_calls,triage_tokens,triage_cost_usd,triage_duration_s,remedy_llm_calls,remedy_tokens,remedy_cost_usd,remedy_duration_s,review_llm_calls,review_tokens,review_cost_usd,review_duration_s,qa_llm_calls,qa_tokens,qa_cost_usd,qa_duration_s,triage_model,remedy_model,review_model,qa_model
accounts_password_pam_lcredit,Ensure PAM Enforces Password Requirements - Minimum Lowercase Characters,2,mcdc-gw-re0.net.tamu.edu,accounts_password_pam_lcredit,xccdf_org.ssgproject.content_rule_accounts_password_pam_lcredit,compliance,mcdc-gw-re0.net.tamu.edu,True,low,"The remediation only edits a PAM password quality configuration file to enforce a lowercase character requirement. This is a standard STIG hardening step, does not affect critical services, and is unlikely to cause lockout if the change is applied correctly.",False,authentication/authorization affected; Potential for user password lockout if the policy becomes too restrictive; Misconfiguration could allow weak passwords if the setting is omitted,low,success,1,1,"cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; ls /etc/security/pwquality.conf.d 2>/dev/null || echo 'no dir'; sed -i 's/^[[:space:]]*lcredit[[:space:]]*=.*/lcredit = -1/' /etc/security/pwquality.conf; grep -R ""lcredit"" -n /etc/security/pwquality.conf.d 2>/dev/null || echo 'none'",True,True,,94.0449047088623,5.102,True,False,8,"The plan correctly sets lcredit = -1 in /etc/security/pwquality.conf, which satisfies the requirement for at least one lowercase character. However, it does not consider possible overrides in /etc/security/pwquality.conf.d/*.conf and does not create a backup before editing, which are minor gaps in robustness.",Only modifies /etc/security/pwquality.conf; existing lcredit settings in /etc/security/pwquality.conf.d/*.conf could override the change.; No backup of the original configuration file is made before the in‑place edit.,True,"The plan only changes the lcredit parameter to -1, which is the correct way to require at least one lowercase character. The edit targets a single configuration file with a simple sed replace or append, and will not affect existing passwords. While it does not handle possible overrides in pwquality.conf.d or create a backup, the change is unlikely to break critical services and should not lock out SSH access.","Existing passwords that lack lowercase characters will remain valid until changed, but users may be forced to choose a new password with a lowercase letter on next password change.; If the sed command corrupts the file syntax, pam_pwquality could fail, potentially preventing all PAM password authentication (SSH, sudo, su).",False,Approve,26.441011905670166,101.50199675559998,14,0,97.947,31928,4470,36398,0.002933,1,1391,0.000134,7.435,11,31423,0.002068,51.642,1,1857,0.00024,12.433,1,1727,0.00049,26.438,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_minlen,Ensure PAM Enforces Password Requirements - Minimum Length,2,mcdc-gw-re0.net.tamu.edu,accounts_password_pam_minlen,xccdf_org.ssgproject.content_rule_accounts_password_pam_minlen,compliance,mcdc-gw-re0.net.tamu.edu,True,low,"The remediation only edits PAM password quality configuration files to set the minlen parameter. This is a standard STIG hardening step, does not affect boot or critical services, and carries minimal risk of lockout if the value is reasonable. Therefore it is safe to apply automatically.",False,authentication/authorization affected; Potential user password lockout if minlen is set excessively high; Incorrect syntax could prevent PAM from loading the module,low,failed,,3,,False,False,,48.73138427734375,,False,False,,,,,,,,,,48.737608909606934,2,0,48.719,3594,1897,5491,0.00076,0,0,0.0,0.0,1,2874,0.000259,15.205,1,2617,0.000502,33.514,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_ocredit,Ensure PAM Enforces Password Requirements - Minimum Special Characters,2,mcdc-gw-re0.net.tamu.edu,accounts_password_pam_ocredit,xccdf_org.ssgproject.content_rule_accounts_password_pam_ocredit,compliance,mcdc-gw-re0.net.tamu.edu,True,low,"The remediation only edits pam_pwquality configuration to set ocredit, a standard password policy change. It does not affect authentication mechanisms, bootloader, or filesystems, and follows typical STIG hardening. Risk of lockout is minimal.",False,authentication/authorization affected; potential for users to need to update passwords to meet new special character requirement,low,success,1,1,"cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; sed -i ""s/^ocredit = .*/ocredit = -1/"" /etc/security/pwquality.conf; ls /etc/security/pwquality.conf.d 2>/dev/null || true",True,True,,86.76442956924438,5.912,True,False,8,"The plan will set ocredit = -1, which enforces at least one special character and removes conflicting settings in .conf.d files, thus addressing the vulnerability.","The sed replacement may unintentionally modify commented lines, leaving a stray comment character that could disable the setting.; No backup of the original configuration files is performed before editing.; The plan does not verify that pam_pwquality is the active module on the system; on some distributions pam_cracklib may be used instead.; No validation step after edit to ensure the syntax is correct and the setting is effective.",True,"The plan correctly updates pwquality.conf to enforce at least one special character (ocredit=-1) and removes any conflicting settings in pwquality.conf.d, which aligns with the vulnerability remediation. This change only affects password quality checks for future password changes and does not modify PAM module ordering, so it is unlikely to break sshd, login, or other PAM‑based services or cause immediate lock‑outs.",Password changes that lack a special character will be rejected; Users will need to create new passwords meeting the special‑character requirement,False,Approve,14.73455548286438,99.50140285491943,15,0,95.412,46532,5125,51657,0.002912,1,1108,0.000147,12.723,12,46953,0.002371,54.635,1,1767,0.000231,13.323,1,1829,0.000165,14.733,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_ucredit,Ensure PAM Enforces Password Requirements - Minimum Uppercase Characters,2,mcdc-gw-re0.net.tamu.edu,accounts_password_pam_ucredit,xccdf_org.ssgproject.content_rule_accounts_password_pam_ucredit,compliance,mcdc-gw-re0.net.tamu.edu,True,low,"Adjusting the ucredit parameter in pwquality.conf is a standard PAM password policy change that does not affect system boot, networking, or filesystem layout. It is low‑risk and aligns with typical STIG hardening practices.",False,authentication/authorization affected; Potential user inconvenience if passwords do not meet new uppercase requirement; Possible password reset requests,low,success,1,1,test -d /etc/security/pwquality.conf.d && echo exists || echo not_exists; sed -i 's/^[[:space:]]*ucredit[[:space:]]*=.*/ucredit = -1/' /etc/security/pwquality.conf,True,True,,86.24722981452942,5.058,True,False,7,"The plan correctly removes conflicting drop‑in settings and enforces the required ucredit=-1 value in the main pwquality.conf, which will satisfy the vulnerability requirement. Minor wording and regex issues are noted, but they do not prevent the fix.","The sed regex used to delete lines in the drop‑in files may not match lines that are commented without a space after the # character.; The plan assumes the drop‑in directory exists and may fail silently if no *.conf files are present.; The approach does """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",True,"The remediation only edits pwquality configuration to require at least one uppercase character. This does not affect existing password verification, only future password changes, and does not modify PAM stack ordering or critical services. Deleting stray ucredit lines from drop‑in files and enforcing the correct setting in the main file is a standard, low‑risk hardening step.","Future password changes will require an uppercase character, which may cause password‑change scripts that do not meet this rule to fail.; If the sed regex does not match a commented line, a duplicate ucredit setting could remain in a drop‑in file, but this is harmless.",False,Approve,5.31693434715271,93.4772412776947,14,0,89.545,45673,5063,50736,0.003853,1,1329,0.000157,7.214,11,45756,0.002883,64.917,1,1593,0.000208,12.103,1,2058,0.000606,5.312,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
logind_session_timeout,Configure Logind to terminate idle sessions after certain time of inactivity,2,mcdc-gw-re0.net.tamu.edu,logind_session_timeout,xccdf_org.ssgproject.content_rule_logind_session_timeout,compliance,mcdc-gw-re0.net.tamu.edu,True,low,"The remediation only edits /etc/systemd/logind.conf to set StopIdleSessionSec=, which is a standard, low‑impact configuration change that does not affect authentication, bootloader, or filesystem layout. It does not risk locking out SSH or console access.",False,Potential need to restart systemd-logind service; Misconfiguration could leave sessions running longer than intended,low,failed,,3,,False,False,,19.147585153579712,,False,False,7,"The proposed sed command only operates on the line that contains the [Login] header, so it will not replace an existing StopIdleSessionSec line elsewhere in the section and will always append a new line after the header. If the [Login] section is absent, nothing will be added, leaving the vulnerability unaddressed. Additionally, the script can create duplicate entries and does not verify whether the setting already exists. These shortcomings mean the plan may not reliably remediate the issue.","Sed address '/^\[Login\]/' limits the block to the header line, so existing StopIdleSessionSec entries are not replaced.; If the [Login] section is missing, the command makes no changes, leaving the configuration unchanged.; The command will always append a new StopIdleSessionSec line, potentially creating duplicate entries.; No check is performed to ensure only one StopIdleSessionSec line exists in the file.; Reloading systemd-logind may not apply the change if the service is not reloaded correctly.",,,,,,,19.150477647781372,2,0,19.136,3361,2526,5887,0.001121,0,0,0.0,0.0,1,2954,0.000296,13.508,1,2933,0.000825,5.629,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_authorized_local_users,Only Authorized Local User Accounts Exist on Operating System,2,mcdc-gw-re0.net.tamu.edu,accounts_authorized_local_users,xccdf_org.ssgproject.content_rule_accounts_authorized_local_users,compliance,mcdc-gw-re0.net.tamu.edu,False,medium,"Remediation involves deleting user accounts. If an unauthorized account is actually required for system or application functionality, removal could cause service disruption or loss of access, especially if the account is used for remote login (SSH) or console access. Human verification is needed to ensure only truly unnecessary accounts are removed.",True,authentication/authorization affected; Potential removal of needed service accounts; Possible loss of SSH or console access; Impact on applications relying on specific local users,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,21.068025827407837,1,0,21.063,717,263,980,0.000154,1,980,0.000154,21.063,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
file_permission_user_init_files_root,Ensure All User Initialization Files Have Mode 0740 Or Less Permissive,2,mcdc-gw-re0.net.tamu.edu,file_permission_user_init_files_root,xccdf_org.ssgproject.content_rule_file_permission_user_init_files_root,compliance,mcdc-gw-re0.net.tamu.edu,False,low,"The remediation only adjusts file permissions on user initialization files, which is a standard STIG hardening step and does not affect authentication mechanisms, networking, or critical services. The risk of lockout or system breakage is minimal.",True,filesystems affected; file permission change; potential impact on user-specific startup scripts,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,12.028875350952148,1,0,12.019,879,593,1472,0.000147,1,1472,0.000147,12.019,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_umask_etc_profile,Ensure the Default Umask is Set Correctly in /etc/profile,2,mcdc-gw-re0.net.tamu.edu,accounts_umask_etc_profile,xccdf_org.ssgproject.content_rule_accounts_umask_etc_profile,compliance,mcdc-gw-re0.net.tamu.edu,True,low,"The remediation only edits or adds a simple umask line in /etc/profile and scripts under /etc/profile.d. This change does not affect authentication, network services, or boot configuration and is unlikely to cause lockout or service disruption.",False,filesystems affected,low,failed,,3,,False,False,,67.34063410758972,,False,False,,,,,,,,,,67.34482455253601,2,0,67.332,4019,2352,6371,0.002213,0,0,0.0,0.0,1,3626,0.001746,3.822,1,2745,0.000466,63.509,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
grub2_admin_username,Set the Boot Loader Admin Username to a Non-Default Value,3,mcdc-gw-re0.net.tamu.edu,grub2_admin_username,xccdf_org.ssgproject.content_rule_grub2_admin_username,compliance,mcdc-gw-re0.net.tamu.edu,False,critical,"The remediation requires editing the GRUB2 boot loader configuration and regenerating the boot menu. Misconfiguration can render the system unbootable or lock out console access, which aligns with the policy that bootloader changes are considered too dangerous to remediate automatically.",False,reboot required; authentication/authorization affected; Potential boot failure; Loss of console access; Inability to modify boot parameters without rescue media,medium,discarded,,0,,,,,,,,,,,,,,,,,,4.871795654296875,1,0,4.863,770,642,1412,0.000558,1,1412,0.000558,4.863,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
grub2_password,Set Boot Loader Password in grub2,3,mcdc-gw-re0.net.tamu.edu,grub2_password,xccdf_org.ssgproject.content_rule_grub2_password,compliance,mcdc-gw-re0.net.tamu.edu,False,critical,"The remediation modifies the GRUB2 bootloader configuration to add a superuser password. Incorrect configuration can render the system unbootable or lock out administrators, which aligns with the policy that bootloader changes are considered too risky for automated remediation.",False,reboot required; authentication/authorization affected; bootloader misconfiguration; potential system unbootable; password lockout; need for physical console access for recovery,low,discarded,,0,,,,,,,,,,,,,,,,,,17.053630590438843,1,0,17.042,630,858,1488,0.000246,1,1488,0.000246,17.042,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
sysctl_net_ipv4_conf_all_forwarding,Disable Kernel Parameter for IPv4 Forwarding on all IPv4 Interfaces,2,mcdc-gw-re0.net.tamu.edu,sysctl_net_ipv4_conf_all_forwarding,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_forwarding,compliance,mcdc-gw-re0.net.tamu.edu,True,low,"The remediation only edits sysctl configuration files to disable IPv4 forwarding and applies the change at runtime. This is a standard, low‑impact configuration change that does not affect authentication, bootloader, or filesystem layout, and it follows the policy's safe_to_remediate criteria for sysctl persistence.",False,networking affected; Disabling IPv4 forwarding may disrupt services that rely on routing or NAT; Potential temporary loss of network connectivity if the system is currently acting as a router,low,failed,,2,,False,False,,62.2949333190918,,False,False,,Review output was not valid JSON. Raw: ...,Could not parse LLM response,,,,,,,62.29893445968628,2,0,62.287,3243,1351,4594,0.001177,0,0,0.0,0.0,1,2899,0.000998,11.544,1,1695,0.00018,50.743,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
dir_perms_world_writable_root_owned,Ensure All World-Writable Directories Are Owned by root User,2,mcdc-gw-re0.net.tamu.edu,dir_perms_world_writable_root_owned,xccdf_org.ssgproject.content_rule_dir_perms_world_writable_root_owned,compliance,mcdc-gw-re0.net.tamu.edu,False,medium,"Changing ownership of all world-writable directories to root can impact services that rely on specific directory ownership (e.g., web servers, application runtimes). A blind bulk change may cause service failures, so a manual review of each directory is advisable before remediation.",True,filesystems affected; Potential service disruption; Incorrect ownership for application-specific directories; Unintended impact on containerized or network-mounted filesystems,high,requires_human_review,,0,,,,,,,,,,,,,,,,,,10.246682167053223,1,0,10.238,833,649,1482,0.000156,1,1482,0.000156,10.238,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
dir_perms_world_writable_sticky_bits,Verify that All World-Writable Directories Have Sticky Bits Set,2,mcdc-gw-re0.net.tamu.edu,dir_perms_world_writable_sticky_bits,xccdf_org.ssgproject.content_rule_dir_perms_world_writable_sticky_bits,compliance,mcdc-gw-re0.net.tamu.edu,False,low,"Applying the sticky bit to world-writable directories is a standard permission hardening measure that does not affect authentication, boot process, or critical services. The remediation uses a find/chmod command, which is low risk for lockout. While some applications may have specific directory requirements, the change is reversible and can be scoped.",True,filesystems affected; Application-specific directories may rely on non-sticky behavior; Potential for unintended permission changes if the find command is mis-scoped,high,requires_human_review,,0,,,,,,,,,,,,,,,,,,10.349082231521606,1,0,10.328,777,732,1509,0.000169,1,1509,0.000169,10.328,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
