finding_id,title,severity,host,rule,oval_id,scan_class,os,triage_should_remediate,triage_risk_level,triage_reason,triage_requires_human_review,triage_estimated_impact,triage_estimated_complexity,final_status,remediated_at_round,total_attempts,remedy_commands_executed,remedy_scan_passed,remedy_success,remedy_error_summary,remedy_attempt_duration_s,remedy_scan_duration_s,review_approve,review_is_optimal,review_security_score,review_feedback,review_concerns,qa_safe,qa_verdict_reason,qa_side_effects,qa_regression_detected,qa_recommendation,qa_validation_duration_s,total_duration_s,llm_calls,llm_errors,llm_duration_s,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,triage_llm_calls,triage_tokens,triage_cost_usd,triage_duration_s,remedy_llm_calls,remedy_tokens,remedy_cost_usd,remedy_duration_s,review_llm_calls,review_tokens,review_cost_usd,review_duration_s,qa_llm_calls,qa_tokens,qa_cost_usd,qa_duration_s,triage_model,remedy_model,review_model,qa_model
accounts_passwords_pam_faillock_interval,Set Interval For Counting Failed Password Attempts,2,localhost,accounts_passwords_pam_faillock_interval,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_interval,compliance,localhost.localdomain,True,low,"The finding requires adding or updating a single PAM configuration directive (fail_interval) using authselect, which is a standard, low‑impact change. While it touches authentication mechanisms, the policy classifies lockout‑related settings as password‑policy items that are safe to remediate automatically.",False,authentication/authorization affected; Potential for account lockout if interval is set incorrectly; Misconfiguration could affect PAM authentication flow,low,success,2,2,authselect enable-feature with-faillock; authselect apply-changes; cp /etc/security/faillock.conf /etc/security/faillock.conf.bak,True,True,,84.81633687019348,1.498,True,False,8,"The plan will set the required fail_interval value and uses authselect for PAM configuration, addressing the vulnerability. Minor improvements can make it more robust.","Directly editing /etc/security/faillock.conf may be overwritten by future authselect profile changes.; The backup and edit steps assume the file exists; if it does not, the backup command will fail.; The use of 'sed -r' is GNU‑specific; on non‑GNU systems the option may be '-E'.",True,"The plan uses authselect, the recommended tool for managing PAM on Rocky Linux 10, to enable the with‑faillock feature and then safely edits /etc/security/faillock.conf to set fail_interval. These actions are standard, low‑risk, and do not replace existing PAM files, so critical services are unlikely to be disrupted.","Creation of a backup file /etc/security/faillock.conf.bak; Potential overwriting of the fail_interval setting on future authselect profile changes; If /etc/security/faillock.conf does not exist, the backup command will fail (non‑critical); Minor risk of temporary authentication issues if the pam_faillock module is mis‑enabled",False,Approve,32.56945013999939,84.81845092773438,12,0,83.531,36281,5283,41564,0.008507,0,0,0.0,0.0,10,37203,0.007893,23.072,1,2431,0.000302,27.89,1,1930,0.000313,32.567,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,2,localhost,accounts_passwords_pam_faillock_unlock_time,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,compliance,localhost.localdomain,True,low,"The finding modifies a PAM lockout parameter, which is classified as a password‑policy setting. According to policy, lockout‑related PAM changes are safe to remediate automatically. The remediation uses authselect, a supported tool, minimizing risk of misconfiguration.",False,authentication/authorization affected; Potential for account lockout if unlock_time is set incorrectly; Incorrect authselect profile could cause PAM misconfiguration,low,failed,,1,,False,False,,15.89804482460022,,False,False,5,"The plan only updates /etc/security/faillock.conf but does not ensure the required pam_faillock entries are present in the PAM stack. The official remediation uses authselect (or authconfig) to enable the 'with-faillock' feature, which updates system-auth and password-auth accordingly. Without those changes the rule may still be non‑compliant even though unlock_time is set.","Missing authselect/authconfig steps to enable pam_faillock in PAM configuration.; Potential for duplicate or malformed entries if the file already contains multiple unlock_time lines.; Direct file editing bypasses the recommended tool (authselect), increasing risk of configuration drift.",,,,,,,15.90007996559143,2,0,15.888,2219,1357,3576,0.000554,0,0,0.0,0.0,1,1537,0.000131,7.603,1,2039,0.000424,8.285,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_dcredit,Ensure PAM Enforces Password Requirements - Minimum Digit Characters,2,localhost,accounts_password_pam_dcredit,xccdf_org.ssgproject.content_rule_accounts_password_pam_dcredit,compliance,localhost.localdomain,True,low,"The finding concerns a password complexity setting (dcredit) in the PAM pwquality module. Adjusting this parameter only changes password composition requirements and does not affect authentication mechanisms or system boot. According to policy, password policy changes are classified as safe to remediate.",False,authentication/authorization affected; Potential user inconvenience if the new requirement is too strict; Possible lockout for existing passwords that do not meet the new digit requirement,low,success,1,1,cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; ls -1 /etc/security/pwquality.conf.d 2>/dev/null || true; sed -i '/^[[:space:]]*#\?[[:space:]]*dcredit[[:space:]]*=.*/d' /etc/security/pwquality.conf; echo 'dcredit = -1' >> /etc/security/pwquality.conf,True,True,,62.458722829818726,1.481,True,False,8,"The plan will set dcredit=-1 in /etc/security/pwquality.conf, which satisfies the requirement to require at least one digit. It correctly handles existing commented or uncommented entries and adds the setting if missing. However, it does not address possible overrides in /etc/security/pwquality.conf.d/*.conf and does not create a backup before editing. Adding those steps would make the remediation more robust.",Potential existing dcredit entries in /etc/security/pwquality.conf.d/ could override the change made in pwquality.conf.; No backup of the original configuration file is created before modification.; No check of the sed command's exit status to confirm the edit succeeded.,True,"Setting dcredit = -1 in /etc/security/pwquality.conf correctly enforces at least one digit in new passwords and does not alter PAM modules or system services. The change is limited to password quality configuration and will not break critical services, though it may cause password change operations that do not meet the new rule to fail.","Password changes that do not include at least one digit will be rejected, possibly affecting automated scripts that set passwords.; If a conflicting dcredit setting exists in /etc/security/pwquality.conf.d/, the effective policy may be ambiguous.; No backup of the original file is created, so accidental mis‑edit cannot be easily reverted.",False,Approve,4.326750040054321,62.46535897254944,14,0,60.853,45823,4611,50434,0.006862,0,0,0.0,0.0,12,46680,0.006317,40.757,1,1886,0.00019,15.773,1,1868,0.000355,4.324,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_dictcheck,Ensure PAM Enforces Password Requirements - Prevent the Use of Dictionary Words,2,localhost,accounts_password_pam_dictcheck,xccdf_org.ssgproject.content_rule_accounts_password_pam_dictcheck,compliance,localhost.localdomain,True,low,"The finding concerns enabling the 'dictcheck' option of pam_pwquality, which is a password‑policy setting. Adjusting this does not modify authentication mechanisms themselves, only adds an extra password strength check, and is unlikely to lock out legitimate users.",False,authentication/authorization affected; Potential rejection of passwords containing dictionary words; User inconvenience if passwords are too simple,low,success,2,2,ls -1 /etc/security/pwquality.conf.d/; cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; sed -i -E 's/^\s*#?\s*dictcheck\s*=.*/dictcheck = 1/' /etc/security/pwquality.conf,True,True,,82.99507308006287,1.596,True,False,9,"The plan now creates a backup of the main configuration, updates any existing dictcheck entries in pwquality.conf.d files, and ensures the setting is present in the main file when absent. This will satisfy the OpenSCAP rule. Minor refinements (preserving comment documentation, backing up .d files, and checking directory existence) would improve safety but are not required for the fix to work.","The sed command also replaces commented dictcheck lines, potentially discarding helpful documentation.; No backup is made for files in /etc/security/pwquality.conf.d/ before editing.; The script assumes the .d directory exists and does not explicitly verify it.",True,"The plan only modifies pwquality configuration to enable dictcheck, which only influences password quality checks during password changes. It does not alter PAM stack order, services, or networking. The changes are limited to configuration files and include a backup of the main file, so the risk of breaking critical services or locking out SSH is negligible.",Password change operations may be rejected if the new password contains dictionary words; Original comments/documentation for dictcheck may be overwritten in edited files; No backup is made for files under /etc/security/pwquality.conf.d/ (possible loss of custom settings if edited incorrectly),False,Approve,4.7142369747161865,82.99822211265564,13,0,81.296,48541,4501,53042,0.003755,0,0,0.0,0.0,11,48692,0.002992,70.572,1,2190,0.000401,6.012,1,2160,0.000362,4.712,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_difok,Ensure PAM Enforces Password Requirements - Minimum Different Characters,2,localhost,accounts_password_pam_difok,xccdf_org.ssgproject.content_rule_accounts_password_pam_difok,compliance,localhost.localdomain,True,low,"The finding modifies only the PAM pwquality 'difok' setting, which controls password character difference requirements. This is a standard password policy adjustment that does not affect authentication mechanisms beyond password complexity and does not risk locking out users if set to a reasonable value.",False,authentication/authorization affected; Setting difok too high may cause user password change failures; Incorrect syntax could prevent pwquality from loading,low,failed,,3,cat /etc/authselect/authselect.conf,False,False,,27.635949850082397,,False,False,,"Review output was not valid JSON. Raw: { ""finding_id"": ""accounts_password_pam_difok"", ""is_optimal"": true, ""approve"": true, ""feedback"": ""The plan uses authselect to modify the PAM configuration, which is the recommended way to manag...",Could not parse LLM response,,,,,,,27.638970851898193,4,0,27.342,7898,2544,10442,0.002313,0,0,0.0,0.0,3,7557,0.001717,22.826,1,2885,0.000597,4.517,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_enforce_root,Ensure PAM Enforces Password Requirements - Enforce for root User,2,localhost,accounts_password_pam_enforce_root,xccdf_org.ssgproject.content_rule_accounts_password_pam_enforce_root,compliance,localhost.localdomain,True,low,"The remediation only adds the 'enforce_for_root' setting to /etc/security/pwquality.conf, a straightforward PAM configuration change that enforces password complexity for the root account. This aligns with standard password policy hardening and does not disable authentication, so the risk of locking out access is minimal.",False,authentication/authorization affected; Root password must meet new complexity requirements; Potential need to update root password after remediation,low,failed,,1,,False,False,,123.06118512153625,,False,False,,Review output was not valid JSON. Raw: ...,Could not parse LLM response,,,,,,,123.0640549659729,2,0,123.05,2136,1520,3656,0.001191,0,0,0.0,0.0,1,1719,0.000793,2.958,1,1937,0.000398,120.093,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_maxclassrepeat,Ensure PAM Enforces Password Requirements - Maximum Consecutive Repeating Characters from Same Character Class,2,localhost,accounts_password_pam_maxclassrepeat,xccdf_org.ssgproject.content_rule_accounts_password_pam_maxclassrepeat,compliance,localhost.localdomain,True,low,"The finding concerns only the pam_pwquality maxclassrepeat setting, which is a simple configuration change to enforce password complexity. Adjusting this parameter does not affect system authentication mechanisms beyond password validation and carries minimal risk of locking out users.",False,authentication/authorization affected; Potential rejection of passwords that exceed the new limit; User inconvenience if the limit is set too low,low,success,1,1,cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; ls -1 /etc/security/pwquality.conf.d; sed -i '/maxclassrepeat/d' /etc/security/pwquality.conf; printf '\nmaxclassrepeat = 2\n' >> /etc/security/pwquality.conf,True,True,,97.10707974433899,1.56,True,False,7,"The plan correctly sets the maxclassrepeat parameter to enforce the required password policy. It will resolve the vulnerability if executed. However, it could be improved by handling potential duplicate entries, backing up the configuration file before modification, and considering any overrides in /etc/security/pwquality.conf.d/*.conf.","The script may create duplicate 'maxclassrepeat' lines if the setting already exists elsewhere in the file.; It does not backup the original pwquality.conf before editing, which could complicate rollback.; It ignores possible overrides in /etc/security/pwquality.conf.d/ that might take precedence over the main file.",True,"Setting maxclassrepeat = 2 in /etc/security/pwquality.conf only tightens password quality checks; it does not alter PAM stack logic or affect existing authentication, so critical services will continue to operate. The change is limited to a single parameter and is reversible.","If a duplicate maxclassrepeat entry already exists, the file may contain multiple lines, which could cause ambiguous parsing (though PAM typically uses the last value).; Users will be required to meet the stricter password rule when changing passwords, which could cause password change failures for weak passwords.",False,Approve,8.48317813873291,97.114187002182,15,0,94.918,47872,4115,51987,0.008911,0,0,0.0,0.0,13,48602,0.008305,54.124,1,1721,0.000345,32.314,1,1664,0.000261,8.481,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_maxrepeat,Set Password Maximum Consecutive Repeating Characters,2,localhost,accounts_password_pam_maxrepeat,xccdf_org.ssgproject.content_rule_accounts_password_pam_maxrepeat,compliance,localhost.localdomain,True,low,"The remediation only modifies the pam_pwquality maxrepeat setting, which affects password composition rules without impacting authentication flow or system services. This change is low risk and unlikely to lock out users.",False,authentication/authorization affected; users may need to adjust passwords to meet the new rule,low,success,1,1,"cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; ls -1 /etc/security/pwquality.conf.d; grep -R ""maxrepeat"" -n /etc/security/pwquality.conf.d || true; sed -i '/^\s*#\?\s*maxrepeat\s*=.*/d' /etc/security/pwquality.conf; echo 'maxrepeat = 2' >> /etc/security/pwquality.conf",True,True,,118.7667121887207,1.566,True,False,7,"The plan correctly targets the pwquality configuration and sets maxrepeat = 2, which will satisfy the OpenSCAP rule. However, the implementation can be made more robust.","The sed command only replaces commented lines; an existing uncommented maxrepeat directive would not be updated, potentially leaving an incorrect setting.; The plan modifies only /etc/security/pwquality.conf and ignores possible overrides in /etc/security/pwquality.conf.d/*.conf, which could cause the setting to be overridden.; If a maxrepeat line already exists and is uncommented, the script could append a duplicate entry, leading to ambiguous configuration.",True,"Changing only the pwquality maxrepeat parameter modifies password‑creation policy; it does not affect login authentication or critical daemons. The change is limited to /etc/security/pwquality.conf and will not break sshd, firewalld, networking, or other core services. The main risk is a possible duplicate or missed update if an existing uncommented line exists or if a .conf.d file overrides the setting, but this would only affect future password changes, not current access.","If an existing uncommented maxrepeat line is present, the sed command will not replace it, potentially leaving the old value unchanged.; Appending the directive when a maxrepeat line already exists could create duplicate entries, leading to ambiguous configuration.; Overrides in /etc/security/pwquality.conf.d/*.conf may still take precedence, making the change ineffective.",False,Approve,9.558706045150757,118.76984906196594,16,0,116.38,57422,6109,63531,0.0115,0,0,0.0,0.0,14,59545,0.010856,58.88,1,2010,0.000423,47.947,1,1976,0.000219,9.554,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_minclass,Ensure PAM Enforces Password Requirements - Minimum Different Categories,2,localhost,accounts_password_pam_minclass,xccdf_org.ssgproject.content_rule_accounts_password_pam_minclass,compliance,localhost.localdomain,True,low,"The finding concerns only the PAM pwquality 'minclass' setting, which adjusts password complexity without affecting authentication flow or system boot. Changing this parameter is a standard, low‑risk remediation for password policy compliance.",False,authentication/authorization affected; Potential user inconvenience if the new class requirement is too strict; Possible failure of password change scripts that assume fewer classes,low,success,1,1,ls -1 /etc/security/pwquality.conf.d 2>/dev/null || true; sed -i 's/^\s*#\s*minclass\s*=.*/minclass = 4/' /etc/security/pwquality.conf,True,True,,107.81694793701172,1.555,True,False,7,"The plan will set minclass to 4 in /etc/security/pwquality.conf, which satisfies the requirement. However, it only modifies the main file and does not consider possible overrides in /etc/security/pwquality.conf.d/*.conf, nor does it handle the case where the setting is absent or already active. Adding a backup, verifying existence, and ensuring idempotent addition would improve reliability.","Only edits /etc/security/pwquality.conf; other configuration fragments in pwquality.conf.d may override the setting.; If the line is not commented but absent, the sed command will not add the required setting.; No backup of the configuration file before modification.",True,"Setting minclass to 4 via a simple in‑place sed edit of /etc/security/pwquality.conf is a standard way to enforce stricter password complexity. It does not modify PAM stack logic, so existing authentication will continue to work with current passwords. The change only affects future password changes, which may inconvenience some users but will not cause service outages or lock out SSH access. The only minor risk is that other pwquality.conf.d fragments could override the setting, but that does not introduce instability.","Users may be forced to create passwords meeting all four character classes on next password change, possibly leading to failed password updates if they do not meet the criteria.",False,Approve,33.361820936203,107.81868314743042,13,0,106.282,39889,3285,43174,0.003305,0,0,0.0,0.0,11,39802,0.002692,36.182,1,1697,0.000352,36.74,1,1675,0.000261,33.36,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_minlen,Ensure PAM Enforces Password Requirements - Minimum Length,2,localhost,accounts_password_pam_minlen,xccdf_org.ssgproject.content_rule_accounts_password_pam_minlen,compliance,localhost.localdomain,True,low,"The remediation only modifies the pam_pwquality configuration to set a minimum password length. This is a straightforward file edit that does not affect system boot, kernel parameters, or critical authentication mechanisms beyond password complexity, and it is unlikely to lock out legitimate users.",False,authentication/authorization affected; potential user inconvenience due to stricter password length; misconfiguration could prevent password changes if set incorrectly,low,failed,,3,"test -d /etc/security/pwquality.conf.d && echo exists || echo missing; find /etc/security/pwquality.conf.d -type f -name ""*.conf""; cp /etc/security/pwquality.conf.d/99-custom.conf /etc/security/pwquality.conf.d/99-custom.conf.bak; sed -i '/^[#\s]*minlen\s*=.*/d' /etc/security/pwquality.conf.d/99-custom.conf; cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; sed -i '/^[#\s]*minlen\s*=.*/d' /etc/security/pwquality.conf; grep -n ""minlen"" -R /etc/security/pwquality.conf; printf ""minlen = 12\n"" >> /etc/security/pwquality.conf",False,False,,163.57939195632935,1.6,True,False,8,"The plan correctly enforces a minimum password length by cleaning existing minlen entries, backing up files, and adding a dedicated configuration file, which will remediate the vulnerability. Minor improvements are possible (e.g., parameterising the length and tightening the validation step).","The minimum length value (12) is hard‑coded rather than configurable.; The validation grep pattern also matches commented lines, which could report multiple matches even after remediation.; The plan assumes a ‘write_file’ utility; ensure it preserves SELinux contexts and correct ownership.",True,"The plan cleanly removes any existing minlen settings, backs up files, and adds a dedicated configuration file with minlen=12. This is the correct remediation for the PAM pwquality requirement and does not modify authentication mechanisms beyond password strength, so it will not lock out users or disrupt critical services.",Potential SELinux context changes on backup files created with cp; Existing password change workflows that expect a different minlen value may need to be updated,False,Approve,34.533097982406616,163.58742594718933,20,0,160.0,88022,6704,94726,0.009599,0,0,0.0,0.0,18,89840,0.008422,116.344,1,2791,0.000838,9.129,1,2095,0.000339,34.528,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
